Time;IBI;HR;LVET;HRS;Sys;Dia;MAP;SV;CO;SVR;SVI;CI;SVRI;dP/dt;COCalibr
2181.035000;0,850;71;0,335;16;130;77;97;87;6,1;1268;43;3,1;2525;842;-1,000
2181.885000;0,905;66;0,335;16;134;81;98;80;5,3;1485;40;2,6;2960;866;-1,000
2182.790000;0,965;62;0,345;16;140;82;100;87;5,4;1488;43;2,7;2960;950;-1,000
2183.755000;0,940;64;0,340;15;136;81;98;86;5,4;1440;43;2,7;2870;923;-1,000
2184.695000;0,935;64;0,335;15;134;80;96;85;5,4;1418;42;2,7;2825;903;-1,000
2185.630000;1,045;57;0,340;15;134;79;95;87;4,9;1528;43;2,5;3045;919;-1,000
2186.675000;1,005;60;0,335;15;132;76;95;89;5,3;1430;44;2,6;2850;928;-1,000
2187.680000;1,030;58;0,335;15;133;78;95;87;5,1;1500;43;2,5;2985;920;-1,000
2188.710000;0,930;65;0,340;14;130;77;97;88;5,7;1355;44;2,8;2695;908;-1,000
2189.640000;0,875;69;0,330;15;134;80;101;84;5,7;1408;42;2,9;2805;925;-1,000
2190.515000;0,855;70;0,340;15;139;85;107;82;5,7;1495;41;2,9;2975;925;-1,000
2191.370000;0,835;72;0,335;15;140;88;111;76;5,4;1635;38;2,7;3255;898;-1,000
2192.205000;1,255;48;0,340;15;148;94;107;72;3,4;2513;36;1,7;5010;989;-1,000
2193.460000;1,045;57;0,335;15;139;84;108;82;4,7;1840;41;2,3;3665;859;-1,000
2194.505000;1,245;48;0,340;15;150;89;107;84;4,0;2105;42;2,0;4195;1080;-1,000
2195.750000;1,295;46;0,345;15;142;82;100;93;4,3;1870;46;2,1;3725;1075;-1,000
2197.045000;1,310;46;0,345;15;133;79;96;88;4,0;1898;44;2,0;3780;920;-1,000
2198.355000;1,320;45;0,285;15;129;75;93;81;3,7;2035;40;1,8;4055;800;-1,000
2199.675000;1,260;48;0,285;15;125;74;92;81;3,8;1913;40;1,9;3810;725;-1,000
2200.935000;1,195;50;0,355;15;123;73;93;94;4,7;1570;47;2,3;3130;708;-1,000
2202.130000;1,170;51;0,350;15;121;74;91;91;4,6;1565;45;2,3;3120;680;-1,000
2203.300000;1,175;51;0,345;15;115;72;93;83;4,2;1743;42;2,1;3470;613;-1,000
2204.475000;1,210;50;0,345;15;126;76;95;89;4,4;1710;45;2,2;3410;836;-1,000
2205.685000;1,190;50;0,340;15;121;75;92;84;4,2;1733;42;2,1;3450;708;-1,000
2206.875000;1,155;52;0,340;15;123;73;94;90;4,7;1600;45;2,3;3185;861;-1,000
2208.030000;1,190;50;0,345;14;128;75;93;92;4,6;1615;46;2,3;3215;888;-1,000
2209.220000;1,265;47;0,340;14;126;73;91;90;4,3;1698;45;2,1;3380;856;-1,000
2210.485000;1,290;47;0,350;14;126;71;90;97;4,5;1600;48;2,2;3190;898;-1,000
2211.775000;1,210;50;0,355;14;117;70;89;91;4,5;1568;46;2,3;3120;680;-1,000
2212.985000;1,180;51;0,355;14;123;71;91;97;4,9;1463;49;2,5;2915;877;-1,000
2214.165000;1,175;51;0,350;14;123;71;89;94;4,8;1475;47;2,4;2935;816;-1,000
2215.340000;1,215;49;0,355;14;124;71;89;94;4,6;1545;47;2,3;3075;845;-1,000
2216.555000;1,300;46;0,355;14;125;71;90;93;4,3;1680;47;2,1;3350;866;-1,000
2217.855000;1,275;47;0,355;14;129;75;92;89;4,2;1760;45;2,1;3505;873;-1,000
2219.130000;1,295;46;0,355;14;128;72;90;98;4,5;1595;49;2,3;3180;902;-1,000
2220.425000;1,295;46;0,365;14;126;71;89;98;4,5;1563;49;2,3;3115;880;-1,000
2221.720000;1,205;50;0,365;14;126;71;91;99;4,9;1475;50;2,5;2935;875;-1,000
2222.925000;1,245;48;0,360;14;128;74;92;91;4,4;1678;46;2,2;3340;870;-1,000
2224.170000;1,285;47;0,355;14;128;73;92;94;4,4;1673;47;2,2;3330;903;-1,000
2225.455000;1,170;51;0,360;14;133;73;97;101;5,2;1498;50;2,6;2980;936;-1,000
2226.625000;0,955;63;0,360;14;133;73;102;102;6,4;1265;51;3,2;2520;1016;-1,000
2227.580000;1,235;49;0,360;14;138;86;99;78;3,8;2098;39;1,9;4180;903;-1,000
2228.815000;1,250;48;0,370;14;133;76;95;94;4,5;1685;47;2,3;3360;994;-1,000
2230.065000;1,280;47;0,370;14;133;75;94;95;4,4;1695;47;2,2;3375;970;-1,000
2231.345000;1,265;47;0,370;14;133;75;94;98;4,6;1623;49;2,3;3230;969;-1,000
2232.610000;1,240;48;0,380;14;132;75;94;98;4,7;1575;49;2,4;3140;953;-1,000
2233.850000;1,205;50;0,375;14;130;74;94;95;4,7;1580;48;2,4;3145;931;-1,000
2235.055000;1,170;51;0,375;14;132;76;96;94;4,8;1595;47;2,4;3175;922;-1,000
2236.225000;1,175;51;0,350;14;132;77;97;87;4,4;1740;44;2,2;3465;916;-1,000
2237.400000;1,195;50;0,370;14;134;78;99;91;4,6;1725;46;2,3;3440;941;-1,000
2238.595000;1,190;50;0,360;14;135;79;100;88;4,4;1793;44;2,2;3575;930;-1,000
2239.785000;1,150;52;0,365;14;137;79;102;91;4,7;1713;46;2,4;3415;973;-1,000
2240.935000;1,100;55;0,355;15;136;83;103;83;4,5;1808;42;2,3;3600;906;-1,000
2242.035000;0,960;63;0,360;15;137;83;105;86;5,4;1563;43;2,7;3110;950;-1,000
2242.995000;0,790;76;0,360;15;139;89;110;80;6,0;1458;40;3,0;2905;866;-1,000
2243.785000;0,810;74;0,360;16;144;94;113;73;5,4;1685;36;2,7;3355;931;-1,000
2244.595000;1,215;49;0,360;15;145;95;107;70;3,5;2465;35;1,7;4910;936;-1,000
2245.810000;1,130;53;0,360;15;141;83;105;90;4,8;1758;45;2,4;3500;1027;-1,000
2246.940000;1,110;54;0,355;15;140;84;104;87;4,7;1770;43;2,3;3530;950;-1,000
2248.050000;1,125;53;0,360;17;142;81;105;92;4,9;1723;46;2,4;3430;947;-1,000
2249.175000;1,115;54;0,350;17;138;85;104;82;4,4;1888;41;2,2;3760;859;-1,000
2250.290000;1,065;56;0,350;18;139;82;106;83;4,7;1800;42;2,3;3585;958;-1,000
2251.355000;1,045;57;0,350;20;146;92;106;83;4,7;1800;42;2,3;3585;958;-1,000
2252.400000;0,935;64;0,350;21;146;92;106;83;4,7;1800;42;2,3;3585;958;-1,000
2253.335000;0,830;72;0,350;21;146;92;106;83;4,7;1800;42;2,3;3585;958;-1,000
2254.165000;0,865;69;0,350;21;142;86;103;88;6,1;1360;44;3,0;2710;870;-1,000
2255.030000;0,870;69;0,350;21;138;83;99;88;6,0;1305;44;3,0;2600;863;-1,000
2255.900000;0,885;68;0,345;21;138;79;98;94;6,3;1233;47;3,2;2455;913;-1,000
2256.785000;0,990;61;0,345;21;138;79;96;89;5,4;1420;45;2,7;2830;911;-1,000
2257.775000;0,890;67;0,340;21;136;77;97;92;6,2;1245;46;3,1;2480;889;-1,000
2258.665000;0,865;69;0,340;21;136;79;98;88;6,1;1283;44;3,1;2555;891;-1,000
2259.530000;0,875;69;0,340;21;137;81;100;84;5,7;1395;42;2,9;2775;858;-1,000
2260.405000;0,900;67;0,345;21;139;83;104;82;5,5;1515;41;2,7;3020;864;-1,000
2261.305000;0,950;63;0,345;21;142;86;105;79;5,0;1688;40;2,5;3365;895;-1,000
2262.255000;0,965;62;0,335;21;144;87;107;77;4,8;1790;39;2,4;3570;925;-1,000
2263.220000;1,050;57;0,345;21;145;89;107;77;4,4;1955;38;2,2;3895;920;-1,000
2264.270000;1,030;58;0,345;21;144;88;108;79;4,6;1883;39;2,3;3750;936;-1,000
2265.300000;1,080;56;0,345;21;145;89;107;78;4,3;1973;39;2,2;3930;930;-1,000
2266.380000;1,120;54;0,345;20;144;87;107;80;4,3;1988;40;2,1;3960;953;-1,000
2267.500000;1,015;59;0,340;20;143;87;108;80;4,7;1835;40;2,3;3655;950;-1,000
2268.515000;1,080;56;0,345;20;145;90;108;79;4,4;1970;39;2,2;3925;913;-1,000
2269.595000;0,995;60;0,345;20;141;87;108;80;4,8;1783;40;2,4;3550;897;-1,000
2270.590000;1,080;56;0,345;20;144;90;107;77;4,3;1998;39;2,1;3980;913;-1,000
2271.670000;1,030;58;0,345;20;142;86;107;82;4,8;1788;41;2,4;3560;934;-1,000
2272.700000;1,050;57;0,345;20;143;88;107;78;4,5;1913;39;2,2;3810;933;-1,000
2273.750000;1,135;53;0,350;20;144;87;106;81;4,3;1978;41;2,1;3940;920;-1,000
2274.885000;1,000;60;0,345;20;143;85;110;84;5,0;1745;42;2,5;3480;944;-1,000
2275.885000;0,940;64;0,350;20;144;92;112;76;4,9;1833;38;2,4;3650;848;-1,000
2276.825000;1,025;59;0,350;20;144;93;109;74;4,3;2033;37;2,1;4050;864;-1,000
2277.850000;1,050;57;0,350;20;142;89;107;77;4,4;1943;39;2,2;3870;850;-1,000
2278.900000;0,990;61;0,340;20;143;88;108;79;4,8;1805;39;2,4;3595;869;-1,000
2279.890000;1,030;58;0,345;20;141;89;107;79;4,6;1858;39;2,3;3700;853;-1,000
2280.920000;0,990;61;0,345;20;140;87;107;80;4,8;1768;40;2,4;3525;858;-1,000
2281.910000;1,040;58;0,345;20;142;89;107;77;4,4;1938;38;2,2;3860;870;-1,000
2282.950000;1,045;57;0,345;20;143;88;107;79;4,5;1900;39;2,3;3785;902;-1,000
2283.995000;0,990;61;0,345;21;142;88;109;78;4,7;1840;39;2,4;3665;902;-1,000
2284.985000;1,040;58;0,345;21;146;91;111;75;4,3;2043;38;2,2;4070;903;-1,000
2286.025000;1,020;59;0,350;20;146;92;111;77;4,5;1953;39;2,3;3890;909;-1,000
2287.045000;0,960;63;0,350;21;146;91;111;79;4,9;1805;39;2,5;3595;923;-1,000
2288.005000;1,010;59;0,350;20;146;92;110;78;4,6;1898;39;2,3;3780;923;-1,000
2289.015000;1,065;56;0,350;20;144;90;108;78;4,4;1955;39;2,2;3895;939;-1,000
2290.080000;1,025;59;0,340;20;143;87;107;80;4,7;1830;40;2,3;3645;948;-1,000
2291.105000;1,095;55;0,350;20;144;89;107;80;4,4;1955;40;2,2;3895;955;-1,000
2292.200000;1,095;55;0,345;20;142;86;105;82;4,5;1865;41;2,3;3715;963;-1,000
2293.295000;0,995;60;0,340;20;140;85;105;82;4,9;1708;41;2,5;3400;923;-1,000
2294.290000;1,050;57;0,350;20;142;87;106;81;4,6;1840;40;2,3;3665;923;-1,000
2295.340000;1,055;57;0,350;20;141;86;105;82;4,6;1815;41;2,3;3615;938;-1,000
2296.395000;1,100;55;0,350;20;140;86;104;82;4,4;1863;41;2,2;3710;938;-1,000
2297.495000;1,030;58;0,345;20;140;84;104;84;4,9;1710;42;2,4;3405;950;-1,000
2298.525000;1,070;56;0,355;20;141;86;105;83;4,7;1803;42;2,3;3590;919;-1,000
2299.595000;1,030;58;0,350;20;141;86;106;83;4,8;1738;42;2,4;3460;944;-1,000
2300.625000;1,070;56;0,345;20;142;87;105;79;4,4;1903;39;2,2;3790;939;-1,000
2301.695000;1,105;54;0,350;20;142;85;104;85;4,6;1803;42;2,3;3590;973;-1,000
2302.800000;1,055;57;0,350;20;140;84;104;85;4,8;1730;42;2,4;3450;972;-1,000
2303.855000;1,005;60;0,340;20;142;86;106;79;4,7;1798;40;2,3;3580;948;-1,000
2304.860000;1,115;54;0,350;20;145;88;107;80;4,3;1983;40;2,2;3950;989;-1,000
2305.975000;1,140;53;0,350;20;145;86;106;84;4,4;1928;42;2,2;3840;1025;-1,000
2307.115000;1,065;56;0,350;20;145;86;108;83;4,7;1835;42;2,3;3655;1016;-1,000
2308.180000;1,130;53;0,350;20;147;89;108;81;4,3;1993;41;2,2;3970;1011;-1,000
2309.310000;1,140;53;0,350;20;145;87;106;83;4,4;1933;42;2,2;3850;1027;-1,000
2310.450000;1,060;57;0,355;20;142;84;104;87;4,9;1693;44;2,5;3370;1002;-1,000
2311.510000;0,910;66;0,335;20;137;84;103;81;5,3;1545;40;2,7;3080;886;-1,000
2312.420000;0,785;76;0,340;21;140;86;109;83;6,3;1378;41;3,2;2745;877;-1,000
2313.205000;0,800;75;0,340;21;145;91;113;74;5,5;1633;37;2,8;3250;905;-1,000
2314.005000;1,305;46;0,345;21;151;97;105;67;3,1;2735;34;1,5;5450;1045;-1,000
2315.310000;1,185;51;0,350;21;142;81;103;89;4,5;1838;44;2,2;3660;1055;-1,000
2316.495000;1,175;51;0,345;21;143;84;102;86;4,4;1848;43;2,2;3680;948;-1,000
2317.670000;1,115;54;0,355;21;139;78;93;111;6,0;1240;56;3,0;2470;914;-1,000
2318.785000;1,095;55;0,360;20;119;72;90;91;4,9;1450;45;2,5;2890;677;-1,000
2319.880000;1,095;55;0,340;17;128;82;96;79;4,3;1765;40;2,2;3520;663;-1,000
2320.975000;1,090;55;0,345;16;141;77;98;99;5,4;1440;49;2,7;2870;1055;-1,000
2322.065000;1,095;55;0,345;15;129;77;92;90;4,9;1488;45;2,5;2960;875;-1,000
2323.160000;1,080;56;0,340;14;124;73;89;93;5,2;1375;47;2,6;2735;855;-1,000
2324.240000;1,090;55;0,340;14;122;72;89;91;5,0;1408;46;2,5;2805;836;-1,000
2325.330000;1,105;54;0,340;14;123;73;89;91;5,0;1408;46;2,5;2805;836;-1,000
2326.435000;1,065;56;0,340;14;123;73;89;91;5,0;1408;46;2,5;2805;836;-1,000
2327.500000;1,065;56;0,340;14;123;73;89;91;5,0;1408;46;2,5;2805;836;-1,000
2328.565000;1,125;53;0,340;14;125;73;90;89;4,8;1508;45;2,4;3005;916;-1,000
2329.690000;1,125;53;0,340;13;125;72;89;94;5,0;1423;47;2,5;2835;941;-1,000
2330.815000;1,140;53;0,340;13;125;71;88;95;5,0;1420;47;2,5;2830;945;-1,000
2331.955000;1,105;54;0,325;15;115;68;83;89;4,8;1385;44;2,4;2760;836;-1,000
2333.060000;1,120;54;0,340;14;119;69;86;93;5,0;1378;47;2,5;2745;891;-1,000
2334.180000;1,130;53;0,335;14;122;70;88;92;4,9;1443;46;2,4;2870;920;-1,000
2335.310000;1,080;56;0,340;14;123;71;90;91;5,0;1430;45;2,5;2850;925;-1,000
2336.390000;1,095;55;0,335;14;125;74;91;87;4,8;1523;44;2,4;3035;925;-1,000
2337.485000;1,120;54;0,340;14;128;73;92;92;4,9;1498;46;2,5;2980;966;-1,000
2338.605000;1,060;57;0,340;14;127;73;94;91;5,1;1460;45;2,5;2910;973;-1,000
2339.665000;1,035;58;0,335;14;128;76;94;87;5,0;1498;43;2,5;2980;950;-1,000
2340.700000;1,045;57;0,340;14;130;76;95;89;5,1;1490;45;2,5;2965;989;-1,000
2341.745000;1,030;58;0,335;14;131;77;97;88;5,1;1515;44;2,5;3015;970;-1,000
2342.775000;0,960;63;0,330;14;132;84;101;73;4,5;1773;36;2,3;3530;895;-1,000
2343.735000;0,980;61;0,345;14;143;88;105;80;4,9;1725;40;2,4;3440;1081;-1,000
2344.715000;1,080;56;0,340;14;139;83;101;85;4,7;1720;42;2,3;3430;1088;-1,000
2345.795000;1,070;56;0,335;14;137;80;100;90;5,0;1585;45;2,5;3160;1100;-1,000
2346.865000;1,095;55;0,335;14;138;81;100;88;4,8;1645;44;2,4;3280;1098;-1,000
2347.960000;1,085;55;0,335;14;137;80;99;89;4,9;1603;45;2,5;3195;1102;-1,000
2349.045000;1,005;60;0,335;14;137;79;101;88;5,2;1538;44;2,6;3065;1095;-1,000
2350.050000;1,060;57;0,335;14;139;82;100;85;4,8;1668;43;2,4;3325;1066;-1,000
2351.110000;1,085;55;0,335;14;139;82;99;85;4,7;1690;43;2,3;3365;1148;-1,000
2352.195000;0,990;61;0,335;14;136;79;100;90;5,4;1470;45;2,7;2925;1183;-1,000
2353.185000;1,045;57;0,340;14;137;82;101;85;4,8;1663;42;2,4;3310;1098;-1,000
2354.230000;1,010;59;0,340;14;137;81;101;86;5,1;1578;43;2,5;3145;1139;-1,000
2355.240000;0,950;63;0,335;14;137;83;102;84;5,3;1550;42;2,6;3085;1103;-1,000
2356.190000;1,080;56;0,340;14;140;84;102;82;4,6;1783;41;2,3;3550;1083;-1,000
2357.270000;1,240;48;0,335;14;140;82;99;85;4,1;1933;42;2,0;3850;1173;-1,000
2358.510000;1,085;55;0,340;14;138;77;100;94;5,2;1540;47;2,6;3065;1192;-1,000
2359.595000;0,930;65;0,330;14;137;82;102;86;5,6;1465;43;2,8;2915;1092;-1,000
2360.525000;0,860;70;0,335;14;139;84;104;85;5,9;1405;43;3,0;2800;1067;-1,000
2361.385000;0,865;69;0,335;14;143;86;108;82;5,7;1505;41;2,8;3000;1108;-1,000
2362.250000;1,235;49;0,335;14;146;88;102;77;3,7;2178;38;1,9;4340;1127;-1,000
2363.485000;1,105;54;0,335;14;141;78;102;93;5,1;1608;47;2,5;3205;1248;-1,000
2364.590000;1,025;59;0,335;14;142;83;104;88;5,1;1623;44;2,6;3230;1131;-1,000
2365.615000;0,980;61;0,335;14;142;84;105;87;5,3;1578;43;2,6;3145;1072;-1,000
2366.595000;0,990;61;0,335;14;143;86;106;83;5,0;1690;41;2,5;3365;1106;-1,000
2367.585000;0,940;64;0,335;16;144;87;107;82;5,2;1640;41;2,6;3270;1111;-1,000
2368.525000;0,945;63;0,335;16;147;89;108;80;5,1;1705;40;2,5;3395;1067;-1,000
2369.470000;0,985;61;0,345;17;147;89;107;81;4,9;1738;40;2,5;3460;1070;-1,000
2370.455000;0,985;61;0,335;17;145;86;104;84;5,1;1633;42;2,5;3255;1113;-1,000
2371.440000;0,975;62;0,335;17;143;84;102;87;5,3;1535;43;2,7;3060;1120;-1,000
2372.415000;1,015;59;0,335;17;142;83;101;85;5,0;1595;43;2,5;3180;1120;-1,000
2373.430000;1,060;57;0,330;17;140;81;99;86;4,9;1615;43;2,4;3215;1111;-1,000
2374.490000;1,030;58;0,330;17;138;79;97;88;5,1;1510;44;2,6;3010;1095;-1,000
2375.520000;0,960;63;0,330;17;134;79;97;85;5,3;1460;43;2,7;2905;1050;-1,000
2376.480000;1,000;60;0,335;17;137;80;98;87;5,2;1508;43;2,6;3000;1056;-1,000
2377.480000;1,085;55;0,335;17;137;80;98;85;4,7;1665;42;2,3;3315;1052;-1,000
2378.565000;1,065;56;0,330;17;136;79;98;86;4,8;1628;43;2,4;3245;1061;-1,000
2379.630000;1,100;55;0,330;17;138;81;100;84;4,6;1748;42;2,3;3480;1061;-1,000
2380.730000;1,110;54;0,330;16;139;81;99;85;4,6;1730;42;2,3;3450;1083;-1,000
2381.840000;1,110;54;0,330;16;139;80;98;87;4,7;1678;43;2,3;3340;1092;-1,000
2382.950000;1,000;60;0,330;16;136;79;99;88;5,3;1495;44;2,6;2975;1044;-1,000
2383.950000;1,010;59;0,330;16;138;82;100;82;4,8;1648;41;2,4;3280;1000;-1,000
2384.960000;1,040;58;0,330;16;140;83;101;82;4,7;1728;41;2,3;3445;1033;-1,000
2386.000000;1,025;59;0,330;16;139;82;102;83;4,9;1665;42;2,4;3315;1053;-1,000
2387.025000;0,995;60;0,325;16;139;83;102;81;4,8;1680;40;2,4;3345;1025;-1,000
2388.020000;0,995;60;0,325;16;141;85;103;81;4,8;1703;40;2,4;3395;1070;-1,000
2389.015000;1,110;54;0,330;16;144;85;102;82;4,4;1853;41;2,2;3690;1106;-1,000
2390.125000;1,155;52;0,330;16;144;81;101;88;4,6;1768;44;2,3;3525;1166;-1,000
2391.280000;1,125;53;0,335;16;142;79;100;92;4,9;1625;46;2,4;3235;1147;-1,000
2392.405000;1,030;58;0,325;16;139;79;100;90;5,3;1518;45;2,6;3025;1098;-1,000
2393.435000;0,955;63;0,325;16;138;82;101;82;5,2;1565;41;2,6;3120;1050;-1,000
2394.390000;1,060;57;0,330;16;142;85;102;81;4,6;1790;40;2,3;3570;1072;-1,000
2395.450000;1,055;57;0,330;16;142;82;103;85;4,8;1710;42;2,4;3405;1127;-1,000
2396.505000;1,050;57;0,330;16;143;84;104;83;4,8;1745;42;2,4;3475;1116;-1,000
2397.555000;1,045;57;0,330;16;143;85;104;82;4,7;1783;41;2,3;3555;1084;-1,000
2398.600000;1,090;55;0,330;16;145;85;104;84;4,6;1810;42;2,3;3605;1127;-1,000
2399.690000;1,120;54;0,330;16;145;84;104;85;4,5;1820;42;2,3;3625;1134;-1,000
2400.810000;1,095;55;0,325;16;144;83;103;86;4,7;1735;43;2,4;3455;1098;-1,000
2401.905000;1,040;58;0,330;16;142;82;103;87;5,0;1640;43;2,5;3270;1094;-1,000
2402.945000;1,000;60;0,325;16;141;84;103;81;4,9;1688;41;2,4;3365;1048;-1,000
2403.945000;1,045;57;0,330;16;144;85;104;83;4,7;1748;41;2,4;3485;1108;-1,000
2404.990000;1,080;56;0,330;16;145;84;103;86;4,7;1740;43;2,4;3465;1159;-1,000
2406.070000;1,065;56;0,330;16;144;82;102;88;4,9;1653;44;2,5;3290;1152;-1,000
2407.135000;0,980;61;0,325;16;141;82;102;85;5,2;1570;43;2,6;3125;1103;-1,000
2408.115000;0,965;62;0,325;16;141;84;103;81;5,0;1635;41;2,5;3255;1052;-1,000
2409.080000;1,055;57;0,325;16;143;85;103;81;4,6;1805;40;2,3;3595;1100;-1,000
2410.135000;1,120;54;0,330;15;144;83;102;86;4,6;1783;43;2,3;3555;1144;-1,000
2411.255000;1,150;52;0,330;15;144;81;101;90;4,7;1735;45;2,3;3455;1169;-1,000
2412.405000;1,085;55;0,330;15;143;80;101;92;5,1;1598;46;2,5;3185;1173;-1,000
2413.490000;1,035;58;0,330;15;141;81;102;87;5,1;1608;44;2,5;3205;1116;-1,000
2414.525000;0,980;61;0,325;15;140;83;103;83;5,1;1615;42;2,5;3215;1081;-1,000
2415.505000;0,950;63;0,325;15;142;85;105;81;5,1;1653;40;2,5;3295;1086;-1,000
2416.455000;1,025;59;0,330;15;145;87;106;80;4,7;1805;40;2,3;3595;1125;-1,000
2417.480000;1,055;57;0,330;15;147;86;106;84;4,8;1768;42;2,4;3520;1186;-1,000
2418.535000;1,135;53;0,335;15;146;84;103;87;4,6;1793;44;2,3;3570;1184;-1,000
2419.670000;1,155;52;0,335;15;144;81;101;91;4,7;1720;45;2,3;3430;1202;-1,000
2420.825000;1,135;53;0,335;15;143;80;100;92;4,9;1643;46;2,4;3275;1192;-1,000
2421.960000;0,985;61;0,335;15;141;79;102;92;5,6;1460;46;2,8;2905;1141;-1,000
2422.945000;0,910;66;0,330;15;141;84;105;82;5,4;1545;41;2,7;3080;1077;-1,000
2423.855000;0,910;66;0,330;15;145;87;109;80;5,3;1640;40;2,6;3270;1097;-1,000
2424.765000;1,080;56;0,335;15;150;91;109;78;4,3;2020;39;2,2;4025;1141;-1,000
2425.845000;1,080;56;0,335;15;151;86;110;85;4,7;1858;43;2,3;3700;1241;-1,000
2426.925000;1,135;53;0,335;15;152;88;108;84;4,4;1953;42;2,2;3890;1239;-1,000
2428.060000;1,130;53;0,330;15;152;86;108;86;4,6;1888;43;2,3;3760;1253;-1,000
2429.190000;1,030;58;0,340;16;149;86;108;89;5,2;1655;45;2,6;3295;1203;-1,000
2430.220000;0,985;61;0,335;16;146;84;106;89;5,4;1560;45;2,7;3110;1166;-1,000
2431.205000;0,935;64;0,330;16;146;86;106;86;5,5;1543;43;2,7;3075;1139;-1,000
2432.140000;1,030;58;0,335;16;148;87;107;82;4,8;1790;41;2,4;3570;1142;-1,000
2433.170000;1,040;58;0,335;16;149;85;105;87;5,0;1685;43;2,5;3355;1197;-1,000
2434.210000;1,070;56;0,335;16;148;85;104;87;4,9;1705;43;2,4;3395;1170;-1,000
2435.280000;1,070;56;0,330;17;145;82;101;92;5,2;1563;46;2,6;3115;1195;-1,000
2436.350000;1,000;60;0,330;17;139;80;100;87;5,2;1523;44;2,6;3035;1092;-1,000
2437.350000;1,065;56;0,330;17;141;82;100;86;4,8;1645;43;2,4;3280;1106;-1,000
2438.415000;1,090;55;0,330;17;139;80;98;87;4,8;1648;43;2,4;3280;1113;-1,000
2439.505000;1,030;58;0,325;17;138;79;99;89;5,2;1518;45;2,6;3025;1103;-1,000
2440.535000;1,010;59;0,325;17;138;81;99;84;5,0;1595;42;2,5;3180;1063;-1,000
2441.545000;1,075;56;0,330;16;140;82;100;85;4,8;1683;43;2,4;3350;1089;-1,000
2442.620000;1,095;55;0,330;16;140;80;99;87;4,8;1658;44;2,4;3305;1125;-1,000
2443.715000;1,055;57;0,330;16;140;80;100;88;5,0;1603;44;2,5;3195;1123;-1,000
2444.770000;1,105;54;0,330;16;141;81;100;87;4,7;1703;43;2,3;3395;1114;-1,000
2445.875000;1,085;55;0,330;16;140;80;100;88;4,8;1650;44;2,4;3285;1131;-1,000
2446.960000;1,030;58;0,325;16;142;81;101;87;5,1;1595;44;2,5;3180;1158;-1,000
2447.990000;1,075;56;0,330;16;142;82;101;86;4,8;1680;43;2,4;3350;1122;-1,000
2449.065000;1,110;54;0,330;16;141;81;99;87;4,7;1690;43;2,3;3365;1130;-1,000
2450.175000;1,025;59;0,325;16;138;79;100;88;5,1;1553;44;2,6;3090;1122;-1,000
2451.200000;0,990;61;0,325;16;138;82;100;83;5,0;1590;42;2,5;3170;1067;-1,000
2452.190000;1,095;55;0,330;16;142;82;100;86;4,7;1703;43;2,3;3390;1089;-1,000
2453.285000;1,140;53;0,330;16;141;80;98;88;4,6;1690;44;2,3;3370;1147;-1,000
2454.425000;0,995;60;0,325;16;138;78;100;91;5,5;1460;45;2,7;2905;1130;-1,000
2455.420000;1,040;58;0,330;16;141;82;101;85;4,9;1648;42;2,4;3285;1075;-1,000
2456.460000;1,065;56;0,330;16;141;82;101;85;4,8;1695;42;2,4;3375;1105;-1,000
2457.525000;1,000;60;0,325;16;142;82;103;85;5,1;1625;42;2,5;3240;1114;-1,000
2458.525000;1,110;54;0,330;16;146;86;104;81;4,4;1883;41;2,2;3750;1120;-1,000
2459.635000;1,095;55;0,325;16;144;82;103;86;4,7;1743;43;2,3;3470;1173;-1,000
2460.730000;1,025;59;0,325;16;144;82;103;86;5,0;1633;43;2,5;3250;1159;-1,000
2461.755000;1,070;56;0,330;15;145;84;103;86;4,8;1710;43;2,4;3405;1150;-1,000
2462.825000;1,040;58;0,330;15;144;82;103;86;5,0;1653;43;2,5;3295;1152;-1,000
2463.865000;0,950;63;0,325;16;142;84;103;83;5,2;1580;42;2,6;3145;1108;-1,000
2464.815000;0,930;65;0,325;16;143;86;104;80;5,1;1623;40;2,6;3235;1092;-1,000
2465.745000;1,055;57;0,330;16;147;87;105;81;4,6;1825;40;2,3;3635;1139;-1,000
2466.800000;1,235;49;0,330;16;147;83;101;86;4,2;1925;43;2,1;3835;1217;-1,000
2468.035000;1,195;50;0,340;15;143;78;99;96;4,8;1645;48;2,4;3280;1225;-1,000
2469.230000;1,090;55;0,330;15;141;77;99;94;5,2;1528;47;2,6;3040;1195;-1,000
2470.320000;1,110;54;0,330;15;141;80;99;89;4,8;1648;44;2,4;3280;1156;-1,000
2471.430000;1,090;55;0,330;15;140;79;99;89;4,9;1605;45;2,5;3200;1144;-1,000
2472.520000;1,055;57;0,330;15;138;79;100;88;5,0;1600;44;2,5;3185;1122;-1,000
2473.575000;1,110;54;0,330;15;141;81;100;85;4,6;1748;42;2,3;3480;1117;-1,000
2474.685000;1,095;55;0,335;15;141;80;101;87;4,8;1688;44;2,4;3360;1128;-1,000
2475.780000;1,025;59;0,330;15;142;81;103;87;5,1;1625;43;2,5;3240;1138;-1,000
2476.805000;1,105;54;0,330;15;143;85;102;82;4,4;1843;41;2,2;3670;1109;-1,000
2477.910000;1,140;53;0,335;15;144;82;101;88;4,6;1753;44;2,3;3495;1181;-1,000
2479.050000;1,095;55;0,330;15;143;80;102;89;4,8;1670;44;2,4;3330;1189;-1,000
